LTE_5g_Category,Time,Packet_Loss_Rate,Packet_delay,IoT,LTE_5G,GBR,Non_GBR,AR_VR_Gaming,Healthcare,Industry_4_0,IoT_Devices,Public_Safety,Smart_City_Home,Smart_Transportation,Smartphone,slice_Type,slice_type_label
22,15,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
13,0,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
14,19,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
3,0,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,22,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
7,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
20,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,2,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,6,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
7,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
1,19,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,13,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,11,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
10,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
21,20,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
8,22,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
16,14,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
11,13,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,3,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
2,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
4,20,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,9,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
1,4,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
16,14,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,21,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
19,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
6,17,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,19,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,18,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
15,10,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
9,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,0,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
12,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
16,16,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
13,0,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
17,19,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
8,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,8,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
13,14,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
15,20,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,14,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
7,20,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
16,10,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
11,9,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,19,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,18,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
13,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,6,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,19,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,14,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
20,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
2,1,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
14,3,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,14,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
15,1,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
18,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
18,18,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
3,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
17,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
14,1,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
3,0,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
18,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
18,21,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,21,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
13,21,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
4,13,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
15,17,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,23,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
19,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
5,2,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
12,20,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,1,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,14,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,11,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,3,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,0,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
21,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
4,14,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
14,0,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,9,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
6,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
5,6,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,23,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
5,6,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
4,20,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
15,2,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
19,0,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,10,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,20,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
17,1,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,6,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
3,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
6,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,16,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,18,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
11,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
12,23,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,17,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
18,0,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,10,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,10,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
18,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,10,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
10,2,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
11,1,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
20,22,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
17,21,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,0,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
11,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
11,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
17,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
12,12,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,19,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,16,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
22,21,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
4,23,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
17,14,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,11,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,21,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
4,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,12,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
10,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
18,14,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
9,9,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
15,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,1,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
9,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
4,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
21,16,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
14,13,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,4,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,7,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
20,1,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
10,0,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
21,7,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
20,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,9,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
10,11,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,11,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
19,21,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
10,15,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,13,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
3,21,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
21,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
20,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
18,19,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,14,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
20,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,18,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,4,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
10,3,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
16,6,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,4,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
18,0,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,1,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,1,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,14,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,14,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,4,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
18,19,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
11,10,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,11,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
2,23,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
22,11,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
2,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,1,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,2,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
6,13,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
20,10,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
12,8,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,9,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
17,17,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
19,11,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,17,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
1,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
15,5,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
10,6,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
13,11,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
18,10,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
9,15,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,4,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,17,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,0,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
2,13,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
6,9,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
8,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
17,7,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
6,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,23,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,11,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,23,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,4,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
1,23,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,23,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
4,17,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,23,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
7,16,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
12,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
4,1,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
12,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,9,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
16,21,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
22,4,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
16,2,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
14,13,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
18,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,20,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,2,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,18,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
3,1,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,1,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,23,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
3,9,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
4,15,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,13,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,5,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,10,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
13,10,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,20,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,15,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
6,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
18,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
4,0,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,6,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,23,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
4,6,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
5,13,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
4,5,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,7,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
15,7,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
6,6,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,16,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
12,17,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
4,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,4,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
19,23,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
17,16,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
19,9,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
15,16,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
2,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,4,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
16,7,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,22,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
21,19,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
9,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
17,5,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,1,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
2,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,14,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
5,3,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
18,20,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,11,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,12,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
17,12,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
2,18,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
14,16,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
15,0,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
4,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
15,5,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
7,22,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
9,12,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
21,12,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
20,18,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
7,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
20,1,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,13,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,4,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
17,18,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
16,13,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
4,2,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
13,17,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
20,14,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,8,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,2,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,22,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
20,18,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
22,0,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
3,20,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
14,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
22,23,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
9,22,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,19,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
15,14,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
2,21,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
10,22,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
